station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_station_pressure,num_mean_station_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,min_temperature,min_temperature_explicit,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado
36010,99999,1931,5,24,51.5,4,50.5,4,1006.0999755859375,4,,,6.1999998092651367,4,12.0,4,13.0,,50.0,false,,,,,false,false,false,false,false,false
33110,99999,1931,11,30,47.299999237060547,4,44.799999237060547,4,1026.9000244140625,4,,,8.3999996185302734,4,6.0,4,13.0,,43.0,true,,,0.0,,false,false,false,false,false,false
39730,99999,1931,9,6,53.200000762939453,5,45.5,4,1023.5999755859375,5,,,27.299999237060547,5,7.6999998092651367,4,13.0,,45.0,false,,,0.039999999105930328,,false,false,false,false,false,false
38040,99999,1931,7,9,59.400001525878906,5,57.5,4,1008.9000244140625,5,,,3.7000000476837158,5,6.5999999046325684,5,8.8999996185302734,,55.0,false,,,0.15999999642372131,,true,true,true,true,true,true
103840,99999,1931,2,7,19.799999237060547,5,15.600000381469727,5,1019.0,5,,,1.3999999761581421,5,6.5999999046325684,5,8.8999996185302734,,19.0,false,,,0.039999999105930328,,false,false,false,false,false,false
30260,99999,1931,2,24,42.799999237060547,5,41.299999237060547,4,1010.4000244140625,5,,,4.0,5,18.700000762939453,5,23.899999618530273,,30.0,false,,,0.15999999642372131,,false,false,false,false,false,false
39730,99999,1931,9,2,57.200000762939453,5,54.700000762939453,4,998.9000244140625,5,,,8.6999998092651367,5,8.3999996185302734,5,36.900001525878906,,55.0,false,,,0.9100000262260437,,false,false,false,false,false,false
38040,99999,1931,7,24,57.599998474121094,5,55.700000762939453,4,1008.2000122070312,5,,,5.5,5,11.800000190734863,5,18.100000381469727,,54.0,false,,,0.079999998211860657,,false,false,false,false,false,false
104100,99999,1931,5,19,55.0,5,51.400001525878906,5,1004.9000244140625,5,,,3.7000000476837158,5,8.1999998092651367,5,13.0,,46.0,false,,,0.0,,false,false,false,false,false,false
39800,99999,1931,2,23,41.400001525878906,5,40.5,4,1017.7000122070312,5,,,11.199999809265137,5,9.8000001907348633,5,13.0,,37.900001525878906,false,,,,,false,false,false,false,false,false
104100,99999,1931,5,26,77.800003051757812,5,68.0,5,1018.4000244140625,5,,,3.7000000476837158,5,2.5999999046325684,5,5.0999999046325684,,57.0,false,,,0.0,,false,false,false,false,false,false
38040,99999,1931,6,11,56.599998474121094,5,56.0,4,1012.5999755859375,5,,,1.7000000476837158,5,15.0,5,18.100000381469727,,54.0,false,,,0.039999999105930328,,false,false,false,false,false,false
38940,99999,1931,3,4,50.799999237060547,5,49.5,4,1007.2999877929688,5,,,1.8999999761581421,5,6.0999999046325684,5,8.8999996185302734,,48.900001525878906,false,,,0.70999997854232788,,true,true,true,true,true,true
38040,99999,1931,7,29,58.0,5,55.200000762939453,4,1018.7000122070312,5,,,7.5,5,11.600000381469727,5,18.100000381469727,,52.0,false,,,,,false,false,false,false,false,false
39730,99999,1931,7,2,55.400001525878906,5,51.5,4,1007.0,5,,,9.8999996185302734,5,18.200000762939453,5,23.899999618530273,,52.0,false,,,0.079999998211860657,,false,false,false,false,false,false
38940,99999,1931,3,17,45.200000762939453,5,41.5,4,1009.0999755859375,5,,,2.2000000476837158,5,1.6000000238418579,5,1.8999999761581421,,41.0,false,,,0.0,,false,false,false,false,false,false
122050,99999,1931,11,27,32.799999237060547,5,27.799999237060547,5,1016.0999755859375,5,,,4.6999998092651367,5,13.0,5,13.0,,30.0,false,,,0.019999999552965164,,false,false,false,false,false,false
38940,99999,1931,8,5,64.4000015258789,5,60.799999237060547,4,1014.5,5,,,3.0,5,3.5999999046325684,5,8.8999996185302734,,59.0,false,,,0.019999999552965164,,false,false,false,false,false,false
39730,99999,1931,3,29,47.0,5,46.200000762939453,4,1013.5999755859375,5,,,6.1999998092651367,5,18.100000381469727,5,18.100000381469727,,45.0,true,,,0.11999999731779099,,false,false,false,false,false,false
30050,99999,1931,7,31,55.400001525878906,5,,,1007.7999877929688,5,,,9.8999996185302734,5,2.5999999046325684,5,5.0999999046325684,,53.099998474121094,false,,,0.0,,false,false,false,false,false,false
32620,99999,1931,10,2,59.400001525878906,5,53.200000762939453,4,1004.4000244140625,5,,,6.1999998092651367,5,14.5,5,18.100000381469727,,51.099998474121094,false,,,0.0,,false,false,false,false,false,false
38940,99999,1931,1,13,42.200000762939453,6,36.700000762939453,4,1003.9000244140625,5,,,4.6999998092651367,6,11.600000381469727,6,23.899999618530273,,41.0,true,,,0.019999999552965164,,false,false,false,false,false,false
30050,99999,1931,7,5,54.0,6,50.5,4,1006.9000244140625,6,,,5.0999999046325684,6,1.8999999761581421,6,1.8999999761581421,,51.099998474121094,false,,,0.0,,false,false,false,false,false,false
38940,99999,1931,12,29,42.700000762939453,6,33.5,4,1001.4000244140625,6,,,21.700000762939453,6,23.899999618530273,6,23.899999618530273,,39.900001525878906,false,,,0.039999999105930328,,false,false,false,false,false,false
267020,99999,1931,5,26,67.5,6,55.799999237060547,6,1023.9000244140625,6,,,8.3000001907348633,6,3.5,6,8.8999996185302734,,54.0,true,,,0.0,,false,false,false,false,false,false
38940,99999,1931,3,1,42.900001525878906,6,27.700000762939453,4,1005.5999755859375,6,,,9.3000001907348633,6,19.299999237060547,6,23.899999618530273,,36.0,false,,,0.0,,false,false,false,false,false,false
104160,99999,1931,6,6,57.0,6,52.5,6,1010.2999877929688,6,,,3.7999999523162842,6,6.0,6,8.8999996185302734,,50.0,true,,,,,false,false,false,false,false,false
38940,99999,1931,2,1,44.799999237060547,6,37.299999237060547,4,1007.2000122070312,6,,,4.3000001907348633,6,18.5,6,23.899999618530273,,44.099998474121094,false,,,0.23999999463558197,,false,false,false,false,false,false
30050,99999,1931,8,1,56.099998474121094,6,,,1015.0999755859375,6,,,1.7000000476837158,5,2.5,6,5.0999999046325684,,53.099998474121094,false,,,0.0,,false,false,false,false,false,false
30050,99999,1931,10,17,49.700000762939453,6,46.0,4,1031.199951171875,6,,,7.5,6,10.5,6,36.900001525878906,,45.0,true,,,0.019999999552965164,,false,false,false,false,false,false
267020,99999,1931,6,20,66.699996948242188,7,56.700000762939453,7,1015.5999755859375,7,,,7.5999999046325684,7,8.5,7,13.0,,50.0,false,,,0.019999999552965164,,false,false,false,false,false,false
267020,99999,1931,8,25,57.900001525878906,7,51.599998474121094,7,1008.2000122070312,7,,,7.8000001907348633,7,4.0,7,8.8999996185302734,,43.0,false,,,0.019999999552965164,,false,false,false,false,false,false
121160,99999,1931,10,2,53.299999237060547,7,47.299999237060547,7,1015.5,7,,,6.5999999046325684,7,11.0,7,18.100000381469727,,37.0,false,,,,,false,false,false,false,false,false
121160,99999,1931,9,10,49.799999237060547,8,43.400001525878906,8,1013.5999755859375,8,,,10.899999618530273,8,14.600000381469727,8,23.899999618530273,,43.0,true,,,0.5899999737739563,,false,false,false,false,false,false
121160,99999,1931,9,8,51.099998474121094,8,44.900001525878906,8,1008.7999877929688,8,,,8.5,8,11.399999618530273,8,23.899999618530273,,46.0,false,,,0.18000000715255737,,false,false,false,false,false,false
103840,99999,1931,9,4,63.599998474121094,8,56.400001525878906,8,1003.2000122070312,8,,,5.5999999046325684,8,4.0999999046325684,8,8.8999996185302734,,54.0,false,,,0.039999999105930328,,true,true,true,true,true,true
726810,24131,1931,2,2,33.900001525878906,24,29.100000381469727,5,,,,,20.100000381469727,24,1.6000000238418579,24,2.9000000953674316,,27.299999237060547,true,,,,,true,true,true,true,true,true
726810,24131,1931,5,25,69.5999984741211,24,40.5,8,,,,,99.4000015258789,24,5.8000001907348633,24,15.899999618530273,,51.299999237060547,true,,,0.0,,false,false,false,false,false,false
726810,24131,1931,1,5,34.900001525878906,24,23.399999618530273,7,,,,,95.5,24,4.8000001907348633,24,9.8999996185302734,,32.400001525878906,true,,,,,false,false,false,false,false,false
726810,24131,1931,1,30,31.700000762939453,24,27.899999618530273,7,,,,,31.200000762939453,24,1.7000000476837158,24,4.0999999046325684,,25.299999237060547,true,,,,,false,false,false,false,false,false
990061,99999,1931,12,15,63.400001525878906,24,51.700000762939453,24,,,1018.2000122070312,24,0.0,24,,,,,58.299999237060547,true,,,0.0,,false,false,false,false,false,false
990061,99999,1931,3,8,59.599998474121094,24,54.700000762939453,24,,,1015.9000244140625,24,0.0,24,,,,,57.400001525878906,true,,,0.0,,false,false,false,false,false,false
33960,99999,1932,5,24,49.0,4,44.799999237060547,4,1009.2999877929688,4,,,6.1999998092651367,4,15.800000190734863,4,18.100000381469727,,45.0,false,,,0.0,,false,false,false,false,false,false
38140,99999,1932,9,15,61.700000762939453,4,60.799999237060547,4,1028.800048828125,4,,,6.5,4,4.3000001907348633,4,5.0999999046325684,,61.0,false,,,0.0,,true,true,true,true,true,true
267020,99999,1932,3,16,34.5,4,,,1011.2999877929688,4,,,5.3000001907348633,4,14.5,4,18.100000381469727,,30.0,false,,,0.019999999552965164,,false,false,false,false,false,false
31590,99999,1932,12,29,49.5,4,44.5,4,1005.4000244140625,4,,,10.899999618530273,4,11.0,4,13.0,,42.099998474121094,false,,,0.0,,false,false,false,false,false,false
30750,99999,1932,6,22,50.5,4,48.799999237060547,4,1023.2999877929688,4,,,12.399999618530273,4,3.5,4,5.0999999046325684,,46.900001525878906,false,,,0.0,,false,false,false,false,false,false
36010,99999,1932,5,27,49.0,4,48.0,4,1013.7999877929688,4,,,6.1999998092651367,4,5.0999999046325684,4,5.0999999046325684,,45.0,false,,,,,false,false,false,false,false,false
33960,99999,1932,4,4,41.5,4,40.5,4,996.29998779296875,4,,,4.3000001907348633,4,17.0,4,23.899999618530273,,39.0,false,,,,,false,false,false,false,false,false
39530,99999,1932,3,7,48.0,4,42.299999237060547,4,1015.2999877929688,4,,,12.399999618530273,4,13.300000190734863,4,18.100000381469727,,43.0,false,,,,,false,false,false,false,false,false
38560,99999,1932,8,10,59.299999237060547,4,58.200000762939453,4,1019.5999755859375,4,,,1.2999999523162842,4,5.4000000953674316,4,8.8999996185302734,,57.0,false,,,0.0,,true,true,true,true,true,true
106090,99999,1932,7,26,60.299999237060547,4,,,1009.5,4,,,9.3000001907348633,4,21.0,4,23.899999618530273,,48.0,false,,,0.11999999731779099,,false,false,false,false,false,false
296340,99999,1932,12,31,19.5,4,,,1018.7000122070312,4,,,0.800000011920929,4,12.199999809265137,4,18.100000381469727,,0.0,true,,,,,false,false,false,false,false,false
33960,99999,1932,1,9,37.0,4,36.099998474121094,4,1002.9000244140625,4,,,1.8999999761581421,4,15.5,4,29.899999618530273,,33.099998474121094,false,,,0.0,,false,false,false,false,false,false
33110,99999,1932,9,19,53.299999237060547,4,42.799999237060547,4,1010.5,4,,,12.399999618530273,4,12.0,4,13.0,,51.099998474121094,false,,,0.0,,false,false,false,false,false,false
33790,99999,1932,4,6,47.0,4,42.0,4,1002.2999877929688,4,,,5.3000001907348633,4,19.5,4,23.899999618530273,,39.0,false,,,0.0,,false,false,false,false,false,false
121160,99999,1932,3,19,28.799999237060547,4,24.299999237060547,4,1018.5,4,,,12.399999618530273,4,8.6999998092651367,4,18.100000381469727,,23.0,true,,,0.079999998211860657,,false,false,false,false,false,false
105010,99999,1932,10,5,47.799999237060547,4,42.0,4,1019.2000122070312,4,,,3.0999999046325684,4,5.4000000953674316,4,8.8999996185302734,,41.0,false,,,0.05000000074505806,,false,false,false,false,false,false
37950,99999,1932,6,25,61.5,4,52.200000762939453,4,1016.9000244140625,4,,,4.6999998092651367,4,8.8999996185302734,4,8.8999996185302734,,53.099998474121094,false,,,0.0,,false,false,false,false,false,false
30910,99999,1932,12,16,49.799999237060547,4,,,1004.2999877929688,4,,,6.1999998092651367,4,14.300000190734863,4,18.100000381469727,,42.099998474121094,false,,,,,false,false,false,false,false,false
30750,99999,1932,2,3,47.700000762939453,4,46.799999237060547,4,1032.5999755859375,4,,,8.3999996185302734,4,11.0,4,13.0,,46.900001525878906,false,,,,,false,false,false,false,false,false
38640,99999,1932,9,24,54.0,4,48.700000762939453,4,1001.5999755859375,4,,,4.3000001907348633,4,9.0,4,13.0,,48.0,false,,,0.0,,false,false,false,false,false,false
267020,99999,1932,1,13,31.200000762939453,4,28.799999237060547,4,1024.699951171875,4,,,1.2999999523162842,4,4.5,4,8.8999996185302734,,25.0,false,,,0.0,,true,true,true,true,true,true
38640,99999,1932,8,25,63.0,4,56.799999237060547,4,1022.4000244140625,4,,,6.8000001907348633,4,13.0,4,13.0,,54.0,false,,,0.0,,false,false,false,false,false,false
38640,99999,1932,5,22,55.0,4,51.799999237060547,4,1009.0999755859375,4,,,5.9000000953674316,4,14.5,4,18.100000381469727,,51.099998474121094,false,,,,,false,false,false,false,false,false
267020,99999,1932,1,5,31.799999237060547,4,28.299999237060547,4,1011.7000122070312,4,,,3.0999999046325684,4,16.299999237060547,4,23.899999618530273,,19.0,false,,,0.079999998211860657,,false,false,false,false,false,false
38110,99999,1932,3,28,48.0,4,44.099998474121094,4,998.0,4,,,10.899999618530273,4,22.5,4,29.899999618530273,,42.099998474121094,false,,,,,false,false,false,false,false,false
38560,99999,1932,6,20,55.200000762939453,4,53.5,4,1016.5,4,,,7.8000001907348633,4,7.0,4,8.8999996185302734,,50.0,false,,,0.0,,false,false,false,false,false,false
104160,99999,1932,12,31,43.200000762939453,4,40.0,4,1017.0999755859375,4,,,2.7999999523162842,4,2.2000000476837158,4,5.0999999046325684,,41.0,true,,,0.10000000149011612,,false,false,false,false,false,false
267020,99999,1932,2,27,12.5,4,,,1035.300048828125,4,,,6.1999998092651367,4,4.5,4,8.8999996185302734,,1.0,false,,,0.039999999105930328,,false,false,false,false,false,false
32620,99999,1932,5,28,47.799999237060547,4,46.700000762939453,4,1012.5999755859375,4,,,2.5,4,8.8999996185302734,4,8.8999996185302734,,46.0,false,,,,,false,false,false,false,false,false
31590,99999,1932,11,20,41.799999237060547,4,37.700000762939453,4,1004.7000122070312,4,,,7.8000001907348633,4,9.1999998092651367,4,13.0,,35.099998474121094,false,,,,,false,false,false,false,false,false
37950,99999,1932,4,18,42.0,4,33.700000762939453,4,1014.7000122070312,4,,,17.700000762939453,4,14.300000190734863,4,18.100000381469727,,39.0,false,,,0.0,,false,false,false,false,false,false
121160,99999,1932,1,15,34.0,4,31.600000381469727,4,1028.5999755859375,4,,,2.0,4,7.0,4,8.8999996185302734,,25.0,false,,,0.019999999552965164,,false,false,false,false,false,false
31590,99999,1932,1,24,45.0,4,43.200000762939453,4,1031.5999755859375,4,,,7.8000001907348633,4,5.1999998092651367,4,8.8999996185302734,,43.0,false,,,0.0,,false,false,false,false,false,false
34970,99999,1932,5,15,52.5,4,50.700000762939453,4,1010.7999877929688,4,,,2.5,4,4.3000001907348633,4,5.0999999046325684,,48.900001525878906,false,,,,,false,false,false,false,false,false
36010,99999,1932,7,6,58.200000762939453,4,56.299999237060547,4,1011.5999755859375,4,,,9.3000001907348633,4,6.0,4,8.8999996185302734,,55.0,false,,,0.0,,false,false,false,false,false,false
39800,99999,1932,3,14,43.200000762939453,4,41.400001525878906,4,1022.4000244140625,4,,,10.899999618530273,4,5.4000000953674316,4,8.8999996185302734,,39.0,false,,,,,false,false,false,false,false,false
260630,99999,1932,3,16,15.5,4,,,1000.7999877929688,4,,,12.399999618530273,4,11.0,4,13.0,,10.0,false,,,0.079999998211860657,,false,false,false,false,false,false
105010,99999,1932,7,7,61.200000762939453,4,57.0,4,1017.4000244140625,4,,,3.4000000953674316,4,2.7000000476837158,4,5.0999999046325684,,50.0,false,,,0.10000000149011612,,false,false,false,false,false,false
33790,99999,1932,11,30,46.5,4,44.799999237060547,4,1008.5999755859375,4,,,3.4000000953674316,4,18.299999237060547,4,23.899999618530273,,45.0,false,,,,,false,false,false,false,false,false
30750,99999,1932,6,13,49.0,4,45.0,4,1025.5,4,,,12.399999618530273,4,11.0,4,13.0,,46.900001525878906,false,,,0.0,,false,false,false,false,false,false
39530,99999,1932,8,1,58.5,4,54.0,4,1018.2999877929688,4,,,9.8999996185302734,4,15.5,4,18.100000381469727,,55.900001525878906,true,,,,,false,false,false,false,false,false
267020,99999,1932,4,16,40.5,4,35.0,4,1013.5999755859375,4,,,10.899999618530273,4,22.700000762939453,4,29.899999618530273,,39.0,false,,,0.019999999552965164,,false,false,false,false,false,false
39800,99999,1932,4,2,40.799999237060547,4,38.200000762939453,4,986.79998779296875,4,,,12.399999618530273,4,11.699999809265137,4,23.899999618530273,,39.0,false,,,,,false,false,false,false,false,false
38140,99999,1932,12,5,44.200000762939453,4,37.5,4,1011.7999877929688,4,,,12.399999618530273,4,10.300000190734863,4,18.100000381469727,,41.0,false,,,,,false,false,false,false,false,false
30910,99999,1932,10,13,39.5,4,,,987.5999755859375,4,,,4.3000001907348633,4,10.0,4,13.0,,35.099998474121094,false,,,,,false,false,false,false,false,false
30750,99999,1932,4,4,39.299999237060547,4,36.099998474121094,4,1004.2999877929688,4,,,12.399999618530273,4,8.0,4,8.8999996185302734,,32.0,false,,,0.0,,false,false,false,false,false,false
34970,99999,1932,10,12,48.200000762939453,5,47.799999237060547,4,1006.0999755859375,5,,,1.0,5,5.0999999046325684,5,5.0999999046325684,,41.0,false,,,0.0,,true,true,true,true,true,true
37770,99999,1932,3,13,35.599998474121094,5,24.799999237060547,4,1023.7999877929688,5,,,1.2000000476837158,5,3.7999999523162842,5,5.0999999046325684,,21.899999618530273,false,,,0.0,,false,false,false,false,false,false
32620,99999,1932,2,10,34.400001525878906,5,32.799999237060547,4,1035.4000244140625,5,,,11.199999809265137,5,18.200000762939453,5,23.899999618530273,,32.0,false,,,0.079999998211860657,,false,false,false,false,false,false
39530,99999,1932,12,17,54.200000762939453,5,53.299999237060547,4,1005.0,5,,,3.0,5,25.100000381469727,5,29.899999618530273,,53.099998474121094,false,,,0.87000000476837158,,false,false,false,false,false,false
103840,99999,1932,11,8,45.0,5,42.900001525878906,5,1018.4000244140625,5,,,2.7000000476837158,5,4.4000000953674316,5,5.0999999046325684,,43.0,false,,,0.25999999046325684,,false,false,false,false,false,false
30050,99999,1932,10,27,40.200000762939453,5,36.5,4,999.5999755859375,5,,,7.5,5,10.600000381469727,5,13.0,,37.0,true,,,0.10000000149011612,,false,false,false,false,false,false
34970,99999,1932,8,1,59.599998474121094,5,58.0,4,1010.5999755859375,5,,,4.6999998092651367,5,2.7999999523162842,5,5.0999999046325684,,55.0,false,,,0.0,,false,false,false,false,false,false
39730,99999,1932,9,23,53.400001525878906,5,43.5,4,1006.0999755859375,5,,,19.899999618530273,5,10.0,5,18.100000381469727,,48.900001525878906,false,,,0.019999999552965164,,false,false,false,false,false,false
38940,99999,1932,4,14,46.400001525878906,5,40.700000762939453,4,1017.7000122070312,5,,,9.6999998092651367,5,13.399999618530273,5,18.100000381469727,,43.0,false,,,0.039999999105930328,,false,false,false,false,false,false
39730,99999,1932,2,18,41.799999237060547,5,34.700000762939453,4,1037.800048828125,5,,,6.1999998092651367,5,6.0999999046325684,5,8.8999996185302734,,37.0,false,,,0.0,,false,false,false,false,false,false
122050,99999,1932,11,5,48.0,5,45.799999237060547,5,1018.9000244140625,5,,,6.6999998092651367,5,7.4000000953674316,5,8.8999996185302734,,45.0,false,,,0.079999998211860657,,false,false,false,false,false,false
